"","Gender","Own_car","Own_realty","No_children","Income","Income_type","Education","Marital_status","Housing_type","DateOfBirth","DateOfEmployed","Workphone","Phone","Email","Occupation","No_family_members","Risk_user"
"1429","Male","0","1",1,270000,"State servant","Secondary","Married","House / apartment","1923-02-27","1968-12-27","0","0","0","Laborers",3,"0"
"1430","Male","0","1",1,135000,"Working","Secondary","Married","House / apartment","1943-11-12","1966-05-02","0","0","0","Drivers",3,"0"
"1431","Male","0","1",1,135000,"Working","Secondary","Married","House / apartment","1943-11-12","1966-05-02","0","0","0","Drivers",3,"0"
"1432","Male","0","1",1,135000,"Working","Secondary","Married","House / apartment","1943-11-12","1966-05-02","0","0","0","Drivers",3,"0"
"1433","Male","0","1",1,135000,"Working","Secondary","Married","House / apartment","1943-11-12","1966-05-02","0","0","0","Drivers",3,"0"
"1434","Male","0","1",1,135000,"Working","Secondary","Married","House / apartment","1943-11-12","1966-05-02","0","0","0","Drivers",3,"0"
"1435","Male","0","1",1,135000,"Working","Secondary","Married","House / apartment","1943-11-12","1966-05-02","0","0","0","Drivers",3,"0"
"1436","Male","0","1",1,135000,"Working","Secondary","Married","House / apartment","1943-11-12","1966-05-02","0","0","0","Drivers",3,"0"
"1437","Male","0","1",1,135000,"Working","Secondary","Married","House / apartment","1943-11-12","1966-05-02","0","0","0","Drivers",3,"0"
"1438","Female","0","1",0,121500,"Working","Secondary","Married","With parents","1933-07-19","1955-10-03","1","1","0","Core staff",2,"1"
"1439","Female","0","1",0,121500,"Working","Secondary","Married","With parents","1933-07-19","1955-10-03","1","1","0","Core staff",2,"0"
"1440","Female","0","1",0,121500,"Working","Secondary","Married","With parents","1933-07-19","1955-10-03","1","1","0","Core staff",2,"0"
"1441","Female","0","1",0,196650,"Commercial associate","Secondary","Married","House / apartment","1911-05-16","1962-06-28","0","0","0","Cleaning staff",2,"0"
"1442","Female","0","1",0,196650,"Commercial associate","Secondary","Married","House / apartment","1911-05-16","1962-06-28","0","0","0","Cleaning staff",2,"0"
"1443","Female","0","1",0,81000,"Working","Secondary","Married","House / apartment","1917-11-15","1967-01-27","1","1","0","Sales staff",2,"0"
"1444","Female","0","1",0,81000,"Working","Secondary","Married","House / apartment","1917-11-15","1967-01-27","1","1","0","Sales staff",2,"0"
"1445","Female","0","1",0,81000,"Working","Secondary","Married","House / apartment","1917-11-15","1967-01-27","1","1","0","Sales staff",2,"0"
"1446","Female","1","0",1,225000,"Working","Higher education","Civil marriage","House / apartment","1938-07-07","1967-12-28","0","0","0","Core staff",3,"0"
"1447","Female","1","0",1,225000,"Working","Higher education","Civil marriage","House / apartment","1938-07-07","1967-12-28","0","0","0","Core staff",3,"0"
"1448","Female","1","0",1,225000,"Working","Higher education","Civil marriage","House / apartment","1938-07-07","1967-12-28","0","0","0","Core staff",3,"0"
"1449","Female","1","0",1,225000,"Working","Higher education","Civil marriage","House / apartment","1938-07-07","1967-12-28","0","0","0","Core staff",3,"0"
"1450","Female","1","0",1,225000,"Working","Higher education","Civil marriage","House / apartment","1938-07-07","1967-12-28","0","0","0","Core staff",3,"0"
"1451","Female","1","0",1,225000,"Working","Higher education","Civil marriage","House / apartment","1938-07-07","1967-12-28","0","0","0","Core staff",3,"0"
"1452","Female","1","1",1,166500,"Working","Higher education","Married","House / apartment","1937-09-29","1968-01-27","0","0","0","Core staff",3,"0"
"1453","Female","1","1",1,166500,"Working","Higher education","Married","House / apartment","1937-09-29","1968-01-27","0","0","0","Core staff",3,"0"
"1454","Female","0","1",0,90000,"Commercial associate","Secondary","Married","House / apartment","1947-01-24","1968-12-27","0","0","0","Core staff",2,"0"
"1455","Female","0","1",0,90000,"Commercial associate","Secondary","Married","House / apartment","1947-01-24","1968-12-27","0","0","0","Core staff",2,"0"
"1456","Female","0","1",0,90000,"Commercial associate","Secondary","Married","House / apartment","1947-01-24","1968-12-27","0","0","0","Core staff",2,"0"
"1457","Male","0","1",1,135000,"Working","Secondary","Married","House / apartment","1941-05-23","1966-09-01","0","1","1","Laborers",3,"1"
"1458","Female","0","1",0,135000,"Working","Secondary","Married","House / apartment","1937-05-29","1963-03-29","0","1","1","Cooking staff",2,"1"
"1459","Female","0","1",0,135000,"Working","Secondary","Married","House / apartment","1937-05-29","1963-03-29","0","1","1","Cooking staff",2,"0"
"1460","Female","0","1",0,135000,"Working","Secondary","Married","House / apartment","1937-05-29","1963-03-29","0","1","1","Cooking staff",2,"0"
"1461","Female","0","1",0,135000,"Working","Secondary","Married","House / apartment","1937-05-29","1963-03-29","0","1","1","Cooking staff",2,"0"
"1462","Female","0","1",0,135000,"Working","Secondary","Married","House / apartment","1937-05-29","1963-03-29","0","1","1","Cooking staff",2,"0"
"1463","Female","0","1",0,135000,"Working","Secondary","Married","House / apartment","1937-05-29","1963-03-29","0","1","1","Cooking staff",2,"0"
"1464","Female","0","1",0,135000,"Working","Secondary","Married","House / apartment","1937-05-29","1963-03-29","0","1","1","Cooking staff",2,"0"
"1465","Female","0","1",0,135000,"Working","Secondary","Married","House / apartment","1937-05-29","1963-03-29","0","1","1","Cooking staff",2,"1"
"1466","Female","0","1",0,135000,"Working","Secondary","Married","House / apartment","1937-05-29","1963-03-29","0","1","1","Cooking staff",2,"0"
"1467","Female","0","1",0,135000,"Working","Secondary","Married","House / apartment","1937-05-29","1963-03-29","0","1","1","Cooking staff",2,"0"
"1468","Female","0","1",0,135000,"Working","Secondary","Married","House / apartment","1937-05-29","1963-03-29","0","1","1","Cooking staff",2,"0"
"1469","Male","0","1",1,135000,"Working","Secondary","Married","House / apartment","1941-05-23","1966-09-01","0","1","1","Laborers",3,"1"
"1470","Male","1","1",0,135000,"Commercial associate","Secondary","Civil marriage","With parents","1940-10-20","1965-11-30","0","0","0","Laborers",2,"0"
"1471","Male","1","1",0,135000,"Commercial associate","Secondary","Civil marriage","With parents","1940-10-20","1965-11-30","0","0","0","Laborers",2,"0"
"1472","Male","1","1",0,135000,"Commercial associate","Secondary","Civil marriage","With parents","1940-10-20","1965-11-30","0","0","0","Laborers",2,"0"
"1473","Male","0","1",0,135000,"Working","Secondary","Single","House / apartment","1940-10-03","1968-05-02","0","1","0","Sales staff",1,"0"
"1474","Male","0","1",0,135000,"Working","Secondary","Single","House / apartment","1940-10-03","1968-05-02","0","1","0","Sales staff",1,"0"
"1475","Female","0","1",1,157500,"Working","Secondary","Married","Municipal apartment","1926-11-08","1964-11-30","0","0","0","Sales staff",3,"1"
"1476","Female","0","1",1,157500,"Working","Secondary","Married","Municipal apartment","1926-11-08","1964-11-30","0","0","0","Sales staff",3,"0"
"1477","Male","1","1",4,292500,"Working","Secondary","Married","House / apartment","1931-04-06","1968-11-26","0","0","0","Laborers",6,"0"
"1478","Female","0","1",0,144000,"State servant","Secondary","Married","House / apartment","1920-05-07","1942-04-28","0","1","0","High skill tech staff",2,"0"
"1479","Female","0","1",0,144000,"State servant","Secondary","Married","House / apartment","1920-05-07","1942-04-28","0","1","0","High skill tech staff",2,"0"
"1480","Female","0","1",0,144000,"State servant","Secondary","Married","House / apartment","1920-05-07","1942-04-28","0","1","0","High skill tech staff",2,"0"
"1481","Female","0","1",0,144000,"State servant","Secondary","Married","House / apartment","1920-05-07","1942-04-28","0","1","0","High skill tech staff",2,"0"
"1482","Female","0","1",0,144000,"State servant","Secondary","Married","House / apartment","1920-05-07","1942-04-28","0","1","0","High skill tech staff",2,"0"
"1483","Female","0","1",0,144000,"State servant","Secondary","Married","House / apartment","1920-05-07","1942-04-28","0","1","0","High skill tech staff",2,"0"
"1484","Female","0","1",0,144000,"State servant","Secondary","Married","House / apartment","1920-05-07","1942-04-28","0","1","0","High skill tech staff",2,"0"
"1485","Female","0","1",0,144000,"State servant","Secondary","Married","House / apartment","1920-05-07","1942-04-28","0","1","0","High skill tech staff",2,"0"
"1486","Female","0","1",0,144000,"State servant","Secondary","Married","House / apartment","1920-05-07","1942-04-28","0","1","0","High skill tech staff",2,"0"
"1487","Female","0","1",0,144000,"State servant","Secondary","Married","House / apartment","1920-05-07","1942-04-28","0","1","0","High skill tech staff",2,"0"
"1488","Female","0","1",0,144000,"State servant","Secondary","Married","House / apartment","1920-05-07","1942-04-28","0","1","0","High skill tech staff",2,"0"
"1489","Female","0","0",0,202500,"Working","Higher education","Married","House / apartment","1917-03-29","1956-10-02","0","0","1","Core staff",2,"0"
"1490","Female","0","0",0,202500,"Working","Higher education","Married","House / apartment","1917-03-29","1956-10-02","0","0","1","Core staff",2,"0"
"1491","Female","0","0",0,202500,"Working","Higher education","Married","House / apartment","1917-03-29","1956-10-02","0","0","1","Core staff",2,"0"
"1492","Female","0","0",0,202500,"Working","Higher education","Married","House / apartment","1917-03-29","1956-10-02","0","0","1","Core staff",2,"0"
"1493","Female","0","0",0,202500,"Working","Higher education","Married","House / apartment","1917-03-29","1956-10-02","0","0","1","Core staff",2,"0"
"1494","Female","0","0",0,202500,"Working","Higher education","Married","House / apartment","1917-03-29","1956-10-02","0","0","1","Core staff",2,"0"
"1495","Male","1","1",0,135000,"Working","Secondary","Married","With parents","1934-12-09","1963-06-03","0","0","0","Laborers",2,"0"
"1496","Female","0","1",0,202500,"Commercial associate","Secondary","Married","House / apartment","1912-11-11","1965-09-01","0","0","0","Medicine staff",2,"0"
"1497","Female","0","1",0,202500,"Commercial associate","Secondary","Married","House / apartment","1912-11-11","1965-09-01","0","0","0","Medicine staff",2,"0"
"1498","Female","0","1",0,202500,"Commercial associate","Secondary","Married","House / apartment","1912-11-11","1965-09-01","0","0","0","Medicine staff",2,"0"
"1499","Female","0","1",0,202500,"Commercial associate","Secondary","Married","House / apartment","1912-11-11","1965-09-01","0","0","0","Medicine staff",2,"0"
"1500","Female","0","1",0,202500,"Commercial associate","Secondary","Married","House / apartment","1912-11-11","1965-09-01","0","0","0","Medicine staff",2,"0"
"1501","Female","0","1",0,202500,"Commercial associate","Secondary","Married","House / apartment","1912-11-11","1965-09-01","0","0","0","Medicine staff",2,"0"
"1502","Female","0","1",0,202500,"Commercial associate","Secondary","Married","House / apartment","1912-11-11","1965-09-01","0","0","0","Medicine staff",2,"0"
"1503","Female","0","1",0,202500,"Commercial associate","Secondary","Married","House / apartment","1912-11-11","1965-09-01","0","0","0","Medicine staff",2,"0"
"1504","Female","0","1",0,202500,"Commercial associate","Secondary","Married","House / apartment","1912-11-11","1965-09-01","0","0","0","Medicine staff",2,"1"
"1505","Female","0","1",1,202500,"Commercial associate","Secondary","Married","House / apartment","1930-10-03","1967-08-29","0","0","0","Sales staff",3,"0"
"1506","Male","1","1",1,202500,"Commercial associate","Secondary","Separated","House / apartment","1937-07-30","1968-10-29","0","0","0","Drivers",2,"0"
"1507","Male","0","1",0,135000,"Working","Secondary","Married","House / apartment","1920-03-16","1968-06-02","0","0","0","Drivers",2,"0"
"1508","Male","0","1",0,135000,"Working","Secondary","Married","House / apartment","1920-03-16","1968-06-02","0","0","0","Drivers",2,"0"
"1509","Male","1","1",0,360000,"Working","Incomplete higher","Married","House / apartment","1942-11-18","1969-09-01","1","1","0","Sales staff",2,"0"
"1510","Male","1","1",0,360000,"Working","Incomplete higher","Married","House / apartment","1942-11-18","1969-09-01","1","1","0","Sales staff",2,"0"
"1511","Male","1","1",0,360000,"Working","Incomplete higher","Married","House / apartment","1942-11-18","1969-09-01","1","1","0","Sales staff",2,"0"
"1512","Male","1","1",0,360000,"Working","Incomplete higher","Married","House / apartment","1942-11-18","1969-09-01","1","1","0","Sales staff",2,"0"
"1513","Male","1","1",0,360000,"Working","Incomplete higher","Married","House / apartment","1942-11-18","1969-09-01","1","1","0","Sales staff",2,"0"
"1514","Male","1","1",0,360000,"Working","Incomplete higher","Married","House / apartment","1942-11-18","1969-09-01","1","1","0","Sales staff",2,"0"
"1515","Male","1","1",0,360000,"Working","Incomplete higher","Married","House / apartment","1942-11-18","1969-09-01","1","1","0","Sales staff",2,"0"
"1516","Female","0","1",2,126000,"Working","Higher education","Married","House / apartment","1935-12-23","1956-08-02","0","1","1","High skill tech staff",4,"0"
"1517","Female","0","1",2,126000,"Working","Higher education","Married","House / apartment","1935-12-23","1956-08-02","0","1","1","High skill tech staff",4,"1"
"1518","Female","0","1",2,126000,"Working","Higher education","Married","House / apartment","1935-12-23","1956-08-02","0","1","1","High skill tech staff",4,"0"
"1519","Female","0","1",2,126000,"Working","Higher education","Married","House / apartment","1935-12-23","1956-08-02","0","1","1","High skill tech staff",4,"0"
"1520","Female","0","0",1,40500,"State servant","Secondary","Married","Rented apartment","1934-04-08","1964-08-28","0","0","0","Cooking staff",3,"0"
"1521","Female","0","0",1,40500,"State servant","Secondary","Married","Rented apartment","1934-04-08","1964-08-28","0","0","0","Cooking staff",3,"0"
"1522","Female","0","0",1,40500,"State servant","Secondary","Married","Rented apartment","1934-04-08","1964-08-28","0","0","0","Cooking staff",3,"0"
"1523","Female","0","0",1,40500,"State servant","Secondary","Married","Rented apartment","1934-04-08","1964-08-28","0","0","0","Cooking staff",3,"0"
"1524","Female","1","1",0,247500,"Working","Incomplete higher","Separated","House / apartment","1916-02-22","1966-03-28","1","0","0","Accountants",1,"0"
