"","ID","Gender","Own_car","Own_realty","No_children","Income","Marital_status","No_family_members","Risk_user"
"5578",5038562,2,0,1,1,112500,NA,2,"1"
"5579",5038563,2,0,1,1,112500,NA,2,"1"
"5580",5038564,1,1,1,0,202500,2,2,"0"
"5581",5038568,1,1,1,0,202500,2,2,"1"
"5582",5038569,1,1,1,0,202500,2,2,"1"
"5583",5038570,1,1,1,0,202500,2,2,"0"
"5584",5038586,2,0,1,2,202500,2,4,"0"
"5585",5038587,2,0,1,2,202500,2,4,"0"
"5586",5038588,1,0,1,0,135000,2,2,"0"
"5587",5038594,1,0,0,0,180000,NA,1,"0"
"5588",5038596,1,1,1,0,202500,2,2,"0"
"5589",5038597,1,1,1,0,202500,2,2,"0"
"5590",5038598,1,1,1,0,202500,2,2,"0"
"5591",5038599,1,1,1,0,202500,2,2,"0"
"5592",5038600,1,1,1,0,202500,2,2,"0"
"5593",5038601,1,1,1,0,202500,2,2,"0"
"5594",5038603,2,0,1,2,180000,2,4,"0"
"5595",5038604,2,0,1,2,180000,2,4,"0"
"5596",5038605,2,0,1,2,180000,2,4,"0"
"5597",5038606,2,0,1,2,180000,2,4,"0"
"5598",5038607,2,0,1,2,180000,2,4,"0"
"5599",5038608,2,0,1,2,180000,2,4,"0"
"5600",5038609,2,0,1,2,180000,2,4,"0"
"5601",5038610,2,0,0,1,112500,2,3,"0"
"5602",5038611,2,0,0,1,112500,2,3,"0"
"5603",5038612,2,0,0,1,112500,2,3,"0"
"5604",5038613,2,0,0,1,112500,2,3,"0"
"5605",5038614,2,0,0,1,112500,2,3,"0"
"5606",5038615,2,0,0,1,112500,2,3,"0"
"5607",5038616,2,0,0,1,112500,2,3,"0"
"5608",5038626,2,1,1,0,202500,2,2,"1"
"5609",5038627,2,1,1,0,202500,2,2,"1"
"5610",5038628,2,1,1,0,202500,2,2,"1"
"5611",5038629,2,1,1,0,202500,2,2,"0"
"5612",5038630,2,1,1,0,202500,2,2,"1"
"5613",5038656,2,0,1,0,112500,2,2,"0"
"5614",5038657,2,0,1,0,112500,2,2,"0"
"5615",5038658,1,0,1,1,225000,2,3,"0"
"5616",5038659,1,0,1,1,225000,2,3,"0"
"5617",5038660,1,0,1,1,225000,2,3,"0"
"5618",5038661,1,0,1,1,225000,2,3,"0"
"5619",5038662,1,0,1,1,225000,2,3,"0"
"5620",5038663,1,0,1,1,225000,2,3,"0"
"5621",5038664,1,0,1,1,225000,2,3,"0"
"5622",5038665,1,0,1,1,225000,2,3,"1"
"5623",5038666,1,0,1,1,225000,2,3,"1"
"5624",5038667,1,0,1,1,225000,2,3,"0"
"5625",5038668,1,0,1,1,225000,2,3,"0"
"5626",5038669,1,0,1,1,225000,2,3,"0"
"5627",5038670,1,0,1,1,225000,2,3,"0"
"5628",5038671,1,0,1,1,225000,2,3,"0"
"5629",5038688,2,1,0,0,240750,2,2,"0"
"5630",5038689,2,1,0,0,240750,2,2,"0"
"5631",5038690,2,1,0,0,240750,2,2,"0"
"5632",5038691,2,1,0,0,240750,2,2,"0"
"5633",5038700,2,0,1,0,90000,2,2,"1"
"5634",5038706,2,0,0,0,247500,2,2,"0"
"5635",5038707,2,0,0,0,247500,2,2,"0"
"5636",5038708,2,0,0,0,247500,2,2,"0"
"5637",5038711,2,0,1,0,238500,2,2,"0"
"5638",5038712,2,0,1,0,238500,2,2,"0"
"5639",5038713,2,0,1,0,238500,2,2,"0"
"5640",5038714,2,0,1,0,238500,2,2,"0"
"5641",5038724,2,1,0,0,225000,2,2,"1"
"5642",5038727,1,1,1,0,184500,2,2,"0"
"5643",5038728,1,1,1,0,184500,2,2,"0"
"5644",5038729,1,1,1,0,184500,2,2,"0"
"5645",5038730,1,1,1,0,184500,2,2,"0"
"5646",5038731,1,1,1,0,184500,2,2,"0"
"5647",5038732,1,1,1,0,184500,2,2,"0"
"5648",5038733,1,1,1,0,184500,2,2,"0"
"5649",5038740,1,0,1,0,135000,2,2,"0"
"5650",5038741,1,0,1,0,135000,2,2,"0"
"5651",5038742,1,0,1,0,135000,2,2,"0"
"5652",5038743,1,0,1,0,135000,2,2,"0"
"5653",5038744,1,0,1,0,135000,2,2,"0"
"5654",5038745,1,1,1,2,157500,2,4,"0"
"5655",5038746,1,1,1,2,157500,2,4,"0"
"5656",5038747,1,1,1,2,157500,2,4,"0"
"5657",5038748,1,1,1,2,157500,2,4,"0"
"5658",5038749,1,1,1,2,157500,2,4,"0"
"5659",5038750,1,1,1,2,157500,2,4,"0"
"5660",5038751,1,1,1,2,157500,2,4,"0"
"5661",5038754,1,1,1,2,157500,2,4,"0"
"5662",5038755,1,1,1,2,157500,2,4,"0"
"5663",5038757,1,1,1,2,157500,2,4,"0"
"5664",5038758,1,1,1,2,157500,2,4,"0"
"5665",5038759,2,0,1,1,112500,2,3,"0"
"5666",5038760,2,0,1,1,112500,2,3,"0"
"5667",5038763,2,0,1,1,112500,2,3,"0"
"5668",5038764,2,0,1,1,112500,2,3,"0"
"5669",5038765,2,0,1,1,112500,2,3,"0"
"5670",5038767,2,0,1,1,112500,2,3,"0"
"5671",5038768,2,0,1,1,112500,2,3,"0"
"5672",5038769,2,0,1,1,112500,2,3,"0"
"5673",5038770,2,0,1,1,112500,2,3,"0"
"5674",5038771,2,0,1,1,112500,2,3,"0"
"5675",5038772,2,0,1,1,112500,2,3,"0"
"5676",5038773,2,0,1,1,112500,2,3,"0"
"5677",5038774,2,0,1,0,81000,2,1,"0"
"5678",5038775,2,0,1,0,81000,2,1,"0"
"5679",5038776,2,0,1,0,81000,2,1,"0"
"5680",5038777,2,0,1,0,81000,2,1,"0"
"5681",5038778,2,0,1,0,81000,2,1,"0"
"5682",5038779,2,0,1,0,81000,2,1,"0"
"5683",5038780,2,0,1,2,94500,2,4,"0"
"5684",5038781,2,0,1,2,94500,2,4,"0"
"5685",5038782,1,1,1,0,157500,2,2,"0"
"5686",5038783,1,1,1,0,157500,2,2,"0"
"5687",5038784,1,1,1,0,157500,2,2,"0"
"5688",5038785,1,1,1,0,157500,2,2,"0"
"5689",5038786,1,1,1,0,157500,2,2,"0"
"5690",5038800,1,1,1,0,202500,2,2,"0"
"5691",5038803,1,1,1,0,202500,2,2,"0"
"5692",5038804,1,1,1,0,202500,2,2,"0"
"5693",5038807,1,1,1,0,202500,2,2,"1"
"5694",5038808,1,1,1,0,202500,2,2,"0"
"5695",5038809,1,1,1,0,180000,2,2,"0"
"5696",5038810,1,1,1,0,180000,2,2,"0"
"5697",5038811,1,1,1,0,180000,2,2,"0"
"5698",5038812,1,1,1,0,180000,2,2,"0"
"5699",5038825,1,1,0,1,202500,2,3,"0"
"5700",5038826,1,1,0,1,202500,2,3,"0"
"5701",5038829,1,0,1,0,90000,2,2,"0"
"5702",5038830,1,0,1,0,90000,2,2,"0"
"5703",5038831,1,0,1,0,90000,2,2,"0"
"5704",5038832,1,0,1,0,90000,2,2,"0"
"5705",5038835,1,0,1,0,90000,2,2,"0"
"5706",5038836,1,0,1,0,90000,2,2,"0"
"5707",5038837,1,0,1,0,90000,2,2,"1"
"5708",5038838,1,0,1,0,90000,2,2,"0"
"5709",5038839,1,0,1,0,90000,2,2,"0"
"5710",5038840,1,0,1,0,90000,2,2,"0"
"5711",5038842,2,0,1,0,103500,2,2,"0"
"5712",5038843,2,0,1,0,103500,2,2,"0"
"5713",5038844,2,0,1,0,103500,2,2,"0"
"5714",5038845,2,0,1,0,103500,2,2,"0"
"5715",5038846,2,0,1,0,103500,2,2,"0"
"5716",5038847,2,0,1,0,103500,2,2,"0"
"5717",5038848,2,0,1,0,103500,2,2,"0"
"5718",5038849,2,0,1,0,103500,2,2,"0"
"5719",5038863,1,1,1,1,270000,2,3,"0"
"5720",5038864,1,1,1,1,270000,2,3,"0"
"5721",5038865,1,1,1,1,270000,2,3,"0"
"5722",5038866,1,1,1,1,270000,2,3,"0"
"5723",5038867,1,1,1,1,270000,2,3,"0"
"5724",5038868,1,1,1,1,270000,2,3,"0"
"5725",5038869,1,1,1,1,270000,2,3,"0"
"5726",5038870,2,1,1,0,157500,2,2,"0"
"5727",5038871,2,1,1,0,157500,2,2,"0"
"5728",5038872,2,1,1,0,157500,2,2,"0"
"5729",5038873,2,1,1,0,157500,2,2,"0"
"5730",5038874,2,1,1,0,157500,2,2,"0"
"5731",5038875,2,1,1,0,157500,2,2,"0"
"5732",5038876,2,1,1,0,157500,2,2,"0"
"5733",5038877,2,0,1,0,202500,NA,1,"0"
"5734",5038880,1,1,1,0,112500,2,2,"0"
"5735",5038881,1,1,1,0,112500,2,2,"0"
"5736",5038882,1,1,1,0,112500,2,2,"0"
"5737",5038903,2,0,1,1,135000,2,3,"0"
"5738",5038904,2,0,1,1,135000,2,3,"0"
"5739",5038906,2,0,1,1,135000,2,3,"0"
"5740",5038907,2,0,1,1,135000,2,3,"0"
"5741",5038908,2,0,1,1,135000,2,3,"0"
"5742",5038909,2,0,1,1,135000,2,3,"0"
"5743",5038910,2,0,1,1,135000,2,3,"0"
"5744",5038911,2,0,1,1,135000,2,3,"0"
"5745",5038914,2,0,1,1,135000,2,3,"0"
"5746",5038915,2,0,1,1,135000,2,3,"0"
"5747",5038917,2,0,1,1,135000,2,3,"0"
"5748",5038918,2,0,1,1,135000,2,3,"0"
"5749",5038919,2,0,1,1,135000,2,3,"0"
"5750",5038920,2,0,1,1,135000,2,3,"0"
"5751",5038921,2,0,1,1,135000,2,3,"0"
"5752",5038932,2,0,1,0,94500,2,1,"0"
"5753",5038933,2,0,1,0,94500,2,1,"0"
"5754",5041057,2,0,1,1,135000,2,3,"0"
"5755",5041058,2,0,1,1,135000,2,3,"0"
"5756",5041059,2,0,1,1,135000,2,3,"0"
"5757",5041060,2,0,1,1,135000,2,3,"0"
"5758",5041061,2,0,1,0,103500,NA,1,"0"
"5759",5041062,2,0,1,0,103500,NA,1,"0"
"5760",5041063,2,0,1,0,103500,NA,1,"0"
"5761",5041064,2,0,1,0,103500,NA,1,"0"
"5762",5041065,2,0,1,0,103500,NA,1,"0"
"5763",5041066,2,0,1,0,103500,NA,1,"0"
"5764",5041067,2,0,1,0,103500,NA,1,"0"
"5765",5041068,2,0,1,0,103500,NA,1,"0"
"5766",5041069,2,0,1,0,103500,NA,1,"0"
"5767",5041071,2,0,0,0,112500,NA,1,"0"
"5768",5041072,2,0,0,0,112500,NA,1,"0"
"5769",5041073,2,0,1,0,67500,NA,2,"1"
"5770",5041076,2,0,0,3,112500,2,5,"0"
"5771",5041077,2,0,0,3,112500,2,5,"0"
"5772",5041081,2,0,0,3,112500,2,5,"0"
"5773",5041086,1,1,1,0,189000,2,2,"0"
"5774",5041089,1,1,1,0,189000,2,2,"0"
"5775",5041090,1,1,1,0,189000,2,2,"0"
"5776",5041111,1,1,1,0,405000,NA,1,"0"
"5777",5041112,1,1,1,0,405000,NA,1,"1"
"5778",5041113,1,1,1,0,405000,NA,1,"0"
"5779",5041114,1,1,1,0,405000,NA,1,"0"
"5780",5041115,1,1,1,0,405000,NA,1,"0"
"5781",5041116,2,0,1,0,225000,NA,1,"0"
"5782",5041117,2,0,1,0,225000,NA,1,"0"
"5783",5041118,2,0,1,0,225000,NA,1,"0"
"5784",5041121,2,0,1,0,225000,NA,1,"0"
"5785",5041123,2,0,1,0,225000,NA,1,"0"
"5786",5041124,2,0,1,0,225000,NA,1,"0"
"5787",5041125,2,0,1,0,225000,NA,1,"0"
"5788",5041126,2,0,1,0,225000,NA,1,"0"
"5789",5041127,2,0,1,0,225000,NA,1,"0"
"5790",5041128,2,0,1,0,225000,NA,1,"0"
"5791",5041129,2,0,1,0,225000,NA,1,"0"
"5792",5041130,2,0,1,0,225000,NA,1,"0"
"5793",5041131,2,0,1,0,225000,NA,1,"0"
"5794",5041132,2,0,1,0,225000,NA,1,"0"
"5795",5041133,2,0,1,0,225000,NA,1,"0"
"5796",5041134,2,0,1,0,225000,NA,1,"0"
"5797",5041135,2,0,1,0,225000,NA,1,"0"
"5798",5041136,2,0,1,0,225000,NA,1,"0"
"5799",5041137,2,0,1,0,157500,2,2,"0"
"5800",5041138,2,0,1,0,157500,2,2,"0"
"5801",5041139,2,0,1,0,157500,2,2,"0"
"5802",5041140,2,0,1,0,157500,2,2,"0"
"5803",5041141,2,0,1,0,157500,2,2,"0"
"5804",5041142,2,0,1,0,157500,2,2,"0"
"5805",5041160,1,1,1,1,157500,2,3,"1"
"5806",5041162,1,1,1,1,157500,2,3,"0"
"5807",5041163,1,1,1,1,157500,2,3,"0"
"5808",5041164,1,1,1,1,157500,2,3,"0"
"5809",5041165,2,0,1,0,108000,2,2,"0"
"5810",5041167,2,0,1,0,108000,2,2,"0"
"5811",5041168,2,0,1,0,108000,2,2,"0"
"5812",5041169,2,0,1,0,108000,2,2,"0"
"5813",5041170,2,0,1,0,108000,2,2,"0"
"5814",5041171,2,0,1,0,108000,2,2,"0"
"5815",5041173,1,1,1,1,225000,2,3,"0"
"5816",5041174,2,0,1,1,180000,2,3,"0"
"5817",5041175,2,0,1,1,180000,2,3,"1"
"5818",5041177,2,1,1,0,382500,2,2,"0"
"5819",5041178,2,1,1,0,382500,2,2,"0"
"5820",5041179,2,1,1,0,382500,2,2,"0"
"5821",5041180,2,1,1,0,382500,2,2,"0"
"5822",5041181,2,1,1,0,382500,2,2,"0"
"5823",5041203,2,0,1,0,180000,2,1,"0"
"5824",5041204,2,0,1,0,180000,2,1,"0"
"5825",5041205,2,0,1,0,180000,2,1,"0"
"5826",5041207,2,0,1,0,180000,2,1,"0"
"5827",5041208,2,0,1,0,180000,2,1,"0"
"5828",5041209,2,0,1,0,180000,2,1,"0"
"5829",5041210,2,0,1,0,180000,2,1,"0"
"5830",5041211,2,0,1,0,180000,2,1,"0"
"5831",5041212,2,0,1,0,180000,2,1,"0"
"5832",5041213,2,0,1,0,180000,2,1,"0"
"5833",5041214,2,0,1,0,180000,2,1,"0"
"5834",5041216,1,0,1,0,270000,NA,1,"0"
"5835",5041220,1,0,1,0,270000,NA,1,"0"
"5836",5041221,1,0,1,0,270000,NA,1,"0"
"5837",5041223,2,0,1,0,81000,2,2,"0"
"5838",5041226,2,0,1,0,81000,2,2,"0"
"5839",5041227,2,0,1,0,81000,2,2,"0"
"5840",5041228,2,0,1,0,81000,2,2,"0"
"5841",5041229,2,0,1,0,81000,2,2,"1"
"5842",5041230,2,0,1,0,81000,2,2,"1"
"5843",5041261,2,0,1,0,99000,2,2,"0"
"5844",5041263,2,0,1,0,99000,2,2,"0"
"5845",5041264,2,0,1,0,99000,2,2,"0"
"5846",5041265,2,0,1,0,99000,2,2,"0"
"5847",5041266,2,0,1,0,99000,2,2,"0"
"5848",5041267,2,0,1,0,99000,2,2,"1"
"5849",5041268,2,0,1,0,99000,2,2,"0"
"5850",5041269,2,0,1,0,99000,2,2,"1"
"5851",5041295,2,0,1,1,180000,2,3,"0"
"5852",5041298,2,0,1,1,180000,2,3,"0"
"5853",5041320,2,0,0,0,157500,NA,1,"0"
"5854",5041323,2,0,0,0,157500,NA,1,"1"
"5855",5041324,2,0,0,0,157500,NA,1,"0"
"5856",5041325,2,0,1,0,202500,2,1,"0"
"5857",5041326,2,0,1,0,202500,2,1,"0"
"5858",5041327,2,0,1,0,202500,2,1,"1"
"5859",5041338,2,0,0,1,112500,2,3,"0"
"5860",5041339,2,0,0,1,112500,2,3,"0"
"5861",5041345,1,0,1,0,270000,2,2,"0"
"5862",5041346,1,0,1,0,270000,2,2,"0"
"5863",5041350,1,1,0,0,225000,2,2,"0"
"5864",5041351,1,1,0,0,225000,2,2,"0"
"5865",5041352,1,1,0,0,225000,2,2,"0"
"5866",5041353,1,1,0,0,225000,2,2,"0"
"5867",5041354,1,1,0,0,225000,2,2,"0"
"5868",5041360,2,0,0,0,315000,2,2,"1"
"5869",5041363,2,0,0,0,315000,2,2,"0"
"5870",5041364,2,0,0,0,315000,2,2,"0"
"5871",5041365,2,0,0,0,315000,2,2,"0"
"5872",5041367,2,0,0,0,180000,2,2,"0"
"5873",5041386,2,1,1,0,135000,2,2,"0"
"5874",5041387,2,1,1,0,135000,2,2,"0"
"5875",5041388,2,1,1,0,135000,2,2,"0"
"5876",5041389,2,1,1,0,135000,2,2,"0"
"5877",5041390,2,1,1,0,135000,2,2,"0"
"5878",5041392,2,1,1,0,135000,2,2,"0"
"5879",5041394,2,1,1,0,135000,2,2,"0"
"5880",5041395,2,1,1,1,99000,2,3,"0"
"5881",5041396,2,0,1,0,225000,2,2,"0"
"5882",5041397,2,0,1,0,225000,2,2,"0"
"5883",5041398,2,0,1,0,225000,2,2,"0"
"5884",5041399,2,0,1,0,225000,2,2,"0"
"5885",5041400,2,0,1,0,225000,2,2,"0"
"5886",5041401,2,0,1,0,225000,2,2,"0"
"5887",5041415,2,1,0,0,157500,2,2,"1"
"5888",5041416,2,1,0,0,157500,2,2,"0"
"5889",5041417,2,1,0,0,157500,2,2,"0"
"5890",5041418,2,1,0,0,157500,2,2,"0"
"5891",5041419,2,1,0,0,157500,2,2,"0"
"5892",5041444,1,1,1,0,337500,2,2,"0"
"5893",5041446,1,1,1,0,337500,2,2,"0"
"5894",5041449,1,1,1,0,337500,2,2,"0"
"5895",5041455,2,1,0,0,180000,2,1,"0"
"5896",5041456,2,1,0,0,180000,2,1,"0"
"5897",5041457,2,1,0,0,180000,2,1,"0"
"5898",5041458,2,1,0,0,180000,2,1,"0"
"5899",5041459,2,1,0,0,180000,2,1,"0"
"5900",5041460,2,1,0,0,180000,2,1,"0"
"5901",5041461,2,1,0,0,180000,2,1,"0"
"5902",5041463,2,1,0,0,180000,2,1,"0"
"5903",5041464,2,1,0,0,180000,2,1,"0"
"5904",5041465,2,1,0,0,180000,2,1,"0"
"5905",5041466,2,1,0,0,180000,2,1,"0"
"5906",5041467,2,1,0,0,180000,2,1,"0"
"5907",5041468,2,1,0,0,180000,2,1,"0"
"5908",5041469,2,1,0,0,180000,2,1,"0"
"5909",5041470,2,0,0,2,135000,2,4,"0"
"5910",5041471,2,0,0,2,135000,2,4,"0"
"5911",5041472,2,0,0,2,135000,2,4,"0"
"5912",5041473,2,0,0,2,135000,2,4,"0"
"5913",5041474,2,0,1,0,90000,2,2,"0"
"5914",5041492,1,1,1,0,90000,2,2,"0"
"5915",5041493,1,1,1,0,90000,2,2,"1"
"5916",5041494,1,1,1,0,90000,2,2,"0"
"5917",5041495,1,1,1,0,90000,2,2,"1"
"5918",5041496,1,1,1,0,90000,2,2,"1"
"5919",5041498,1,1,1,0,90000,2,2,"1"
"5920",5041499,1,1,1,0,90000,2,2,"0"
"5921",5041500,1,1,1,0,90000,2,2,"0"
"5922",5041506,1,0,1,1,292500,2,3,"0"
"5923",5041508,1,0,1,1,292500,2,3,"0"
"5924",5041509,1,0,1,1,292500,2,3,"0"
"5925",5041510,1,0,1,1,292500,2,3,"0"
"5926",5041511,1,0,1,1,292500,2,3,"0"
"5927",5041524,2,1,1,0,135000,2,2,"0"
"5928",5041525,2,1,1,0,135000,2,2,"0"
"5929",5041526,2,1,1,0,135000,2,2,"0"
"5930",5041527,2,1,1,0,135000,2,2,"0"
"5931",5041528,2,1,1,0,135000,2,2,"0"
"5932",5041531,2,1,1,0,135000,2,2,"0"
"5933",5041532,2,1,1,0,135000,2,2,"0"
"5934",5041533,2,1,1,0,135000,2,2,"0"
"5935",5041534,2,1,1,0,135000,2,2,"0"
"5936",5041535,2,0,1,0,180000,2,1,"0"
"5937",5041541,2,0,0,0,90000,NA,1,"1"
"5938",5041542,2,0,0,0,90000,NA,1,"0"
"5939",5041543,2,0,0,0,90000,NA,1,"0"
"5940",5041544,1,1,1,0,180000,2,2,"0"
"5941",5041545,1,1,1,0,180000,2,2,"0"
"5942",5041546,1,1,1,0,180000,2,2,"0"
"5943",5041547,1,1,1,0,180000,2,2,"0"
"5944",5041548,2,1,1,0,247500,2,2,"0"
"5945",5041549,2,1,1,0,247500,2,2,"0"
"5946",5041550,2,1,1,0,247500,2,2,"0"
"5947",5041570,1,1,1,1,202500,2,3,"0"
"5948",5041571,1,1,1,1,202500,2,3,"0"
"5949",5041572,1,1,1,1,202500,2,3,"0"
"5950",5041573,1,1,1,1,202500,2,3,"0"
"5951",5041574,1,1,1,1,202500,2,3,"0"
"5952",5041581,2,0,1,1,270000,2,3,"1"
"5953",5041582,2,0,1,1,270000,2,3,"0"
"5954",5041583,2,0,1,1,270000,2,3,"1"
"5955",5041602,2,0,1,0,67500,2,2,"0"
"5956",5041603,1,1,1,0,270000,2,2,"0"
"5957",5041604,1,1,1,0,270000,2,2,"0"
"5958",5041605,1,1,1,0,270000,2,2,"0"
"5959",5041606,1,1,1,0,270000,2,2,"0"
"5960",5041607,1,1,1,0,270000,2,2,"0"
"5961",5041608,1,1,1,0,270000,2,2,"0"
"5962",5041609,1,1,1,0,270000,2,2,"0"
"5963",5041610,1,1,1,0,270000,2,2,"1"
"5964",5041611,1,1,1,0,270000,2,2,"0"
"5965",5041616,2,1,1,1,180000,2,3,"0"
"5966",5041617,2,1,1,1,180000,2,3,"0"
"5967",5041618,2,1,1,1,180000,2,3,"0"
"5968",5041620,1,0,1,0,292500,NA,1,"0"
"5969",5041621,1,0,1,0,292500,NA,1,"0"
"5970",5041622,1,0,1,0,292500,NA,1,"0"
"5971",5041623,1,0,1,0,292500,NA,1,"0"
"5972",5041624,1,0,1,0,292500,NA,1,"0"
"5973",5041625,1,0,1,0,292500,NA,1,"0"
"5974",5041626,1,0,1,0,292500,NA,1,"0"
"5975",5041627,1,0,1,0,292500,NA,1,"0"
"5976",5041628,1,1,1,0,234000,2,2,"0"
"5977",5041629,1,1,1,0,234000,2,2,"0"
"5978",5041630,1,1,1,0,234000,2,2,"0"
"5979",5041632,1,1,1,0,234000,2,2,"0"
"5980",5041633,1,1,1,0,234000,2,2,"0"
"5981",5041634,1,1,1,0,234000,2,2,"0"
"5982",5041635,1,1,1,0,234000,2,2,"0"
"5983",5041641,2,1,1,1,270000,2,3,"0"
"5984",5041642,2,1,1,1,270000,2,3,"0"
"5985",5041643,2,1,1,1,270000,2,3,"0"
"5986",5041644,2,1,1,1,270000,2,3,"0"
"5987",5041645,2,1,1,1,270000,2,3,"0"
"5988",5041646,2,1,1,1,270000,2,3,"0"
"5989",5041647,2,1,1,1,270000,2,3,"0"
"5990",5041648,2,1,1,1,270000,2,3,"0"
"5991",5041649,2,1,1,1,270000,2,3,"0"
"5992",5041650,2,1,1,1,270000,2,3,"0"
"5993",5041653,2,1,1,2,135000,2,4,"0"
"5994",5041654,2,0,1,0,99000,2,2,"0"
"5995",5041655,2,0,1,0,99000,2,2,"0"
"5996",5041661,2,1,1,1,333000,2,3,"0"
"5997",5041662,2,1,1,1,333000,2,3,"1"
"5998",5041663,2,1,1,1,333000,2,3,"0"
"5999",5041664,2,1,1,1,333000,2,3,"0"
"6000",5041665,2,1,1,1,333000,2,3,"0"
"6001",5041666,2,1,1,1,333000,2,3,"0"
"6002",5041668,2,1,1,1,333000,2,3,"0"
"6003",5041669,2,1,1,1,333000,2,3,"0"
"6004",5041670,2,1,1,1,333000,2,3,"0"
"6005",5041672,2,1,1,1,333000,2,3,"0"
"6006",5041674,2,1,1,1,333000,2,3,"1"
"6007",5041675,2,1,1,1,333000,2,3,"0"
"6008",5041676,2,1,1,1,333000,2,3,"0"
"6009",5041677,2,1,1,1,333000,2,3,"0"
"6010",5041678,2,1,1,1,333000,2,3,"0"
"6011",5041689,2,0,1,0,315000,NA,1,"0"
"6012",5041690,2,0,1,0,315000,NA,1,"0"
"6013",5041691,2,0,1,1,135000,2,3,"0"
"6014",5041692,2,0,1,1,135000,2,3,"0"
"6015",5041693,2,0,1,1,135000,2,3,"0"
"6016",5041695,2,1,0,0,342000,NA,1,"0"
"6017",5041697,2,1,0,0,342000,NA,1,"0"
"6018",5041699,2,1,0,0,342000,NA,1,"0"
"6019",5041702,2,1,0,0,342000,NA,1,"0"
"6020",5041703,2,1,0,0,342000,NA,1,"0"
"6021",5041704,2,1,0,0,342000,NA,1,"0"
"6022",5041708,1,1,1,3,180000,2,5,"0"
"6023",5041709,1,1,1,3,180000,2,5,"0"
"6024",5041710,1,1,1,3,180000,2,5,"0"
"6025",5041711,1,1,1,3,180000,2,5,"1"
"6026",5041712,1,1,1,3,180000,2,5,"1"
"6027",5041713,1,1,1,3,180000,2,5,"0"
"6028",5041714,1,1,1,3,180000,2,5,"0"
"6029",5041715,1,1,1,3,180000,2,5,"0"
"6030",5041716,2,0,1,0,315000,2,2,"0"
"6031",5041717,2,0,1,0,315000,2,2,"1"
"6032",5041718,2,0,1,0,202500,2,2,"0"
"6033",5041719,2,0,1,0,202500,2,2,"1"
"6034",5041720,2,0,1,0,202500,2,2,"1"
"6035",5041721,2,0,1,0,202500,2,2,"1"
"6036",5041722,2,1,1,0,225000,2,2,"0"
"6037",5041723,2,1,1,0,225000,2,2,"0"
"6038",5041724,2,1,1,0,225000,2,2,"0"
"6039",5041725,2,1,1,0,81000,2,2,"0"
"6040",5041726,2,1,1,0,81000,2,2,"0"
"6041",5041727,2,1,1,0,81000,2,2,"0"
"6042",5041728,2,1,1,0,81000,2,2,"0"
"6043",5041729,2,1,1,0,81000,2,2,"0"
"6044",5041733,1,0,1,1,157500,2,3,"0"
"6045",5041734,1,0,1,1,157500,2,3,"0"
"6046",5041735,1,0,1,1,157500,2,3,"0"
"6047",5041736,1,0,1,1,157500,2,3,"0"
"6048",5041737,1,0,1,1,157500,2,3,"0"
"6049",5041738,1,0,1,1,157500,2,3,"0"
"6050",5041739,1,0,1,1,157500,2,3,"0"
"6051",5041740,1,0,1,1,157500,2,3,"0"
"6052",5041741,1,0,1,1,157500,2,3,"0"
"6053",5041742,1,0,1,1,157500,2,3,"0"
"6054",5041750,2,0,1,0,270000,NA,1,"0"
"6055",5041753,2,0,1,0,157500,2,2,"0"
"6056",5041754,2,0,1,0,157500,2,2,"0"
"6057",5041755,2,0,1,0,157500,2,2,"0"
"6058",5041757,2,0,1,0,157500,2,2,"0"
"6059",5041758,2,0,1,0,157500,2,2,"0"
"6060",5041759,2,0,1,0,157500,2,2,"0"
"6061",5041760,2,0,1,0,157500,2,2,"0"
"6062",5041761,2,0,1,0,157500,2,2,"0"
"6063",5041762,2,0,1,0,157500,2,2,"0"
"6064",5041769,2,1,0,0,315000,2,2,"0"
"6065",5041770,2,1,0,0,315000,2,2,"0"
"6066",5041773,2,1,0,3,135000,2,5,"0"
"6067",5041775,2,1,0,3,135000,2,5,"0"
"6068",5041776,2,1,0,3,135000,2,5,"0"
"6069",5041777,2,1,0,3,135000,2,5,"0"
"6070",5041778,2,1,0,3,135000,2,5,"0"
"6071",5041779,2,1,0,3,135000,2,5,"0"
"6072",5041786,2,0,0,0,67500,2,2,"0"
"6073",5041787,1,1,0,0,99000,2,2,"0"
"6074",5041788,1,1,0,0,99000,2,2,"0"
"6075",5041789,1,1,0,0,99000,2,2,"0"
"6076",5041790,1,0,0,0,225000,2,2,"0"
"6077",5041791,1,0,0,0,225000,2,2,"0"
"6078",5041792,1,0,0,0,225000,2,2,"0"
"6079",5041793,1,0,0,0,225000,2,2,"0"
"6080",5041794,1,0,0,0,225000,2,2,"0"
"6081",5041797,2,0,0,0,211500,2,2,"0"
"6082",5041798,2,0,0,0,211500,2,2,"0"
"6083",5041799,2,0,0,0,211500,2,2,"0"
"6084",5041802,2,0,0,0,90000,2,2,"0"
"6085",5041803,2,0,0,0,90000,2,2,"0"
"6086",5041806,2,0,0,0,90000,2,2,"0"
"6087",5041807,2,0,0,0,90000,2,2,"0"
"6088",5041808,2,0,0,0,90000,2,2,"0"
"6089",5041809,2,0,0,0,90000,2,2,"0"
"6090",5041810,2,0,0,0,90000,2,2,"0"
"6091",5041811,2,0,0,0,90000,2,2,"0"
